# Based on  the Swiss vascular plant taxa Checklist 2017 (Juillerat et al. (2017); update 2023-05-03).
ID,Rank,Name,Common name,Genus,Family,Order,Class,Phylum,Species_level_ID,Aggregate_level_ID,COMECO_ID
1009990,2263,Carex liparocarpos Gaudin,Glanz-Segge,Carex,Cyperaceae,Poales,Magnoliopsida,Tracheophyta,1009990,1009990,1009990
1010000,2263,Carex maritima Gunnerus,Binsenblättrige Segge,Carex,Cyperaceae,Poales,Magnoliopsida,Tracheophyta,1010000,1010000,1010000
1010010,2263,Carex melanostachya Willd.,,Carex,Cyperaceae,Poales,Magnoliopsida,Tracheophyta,1010010,1010010,1010010
1010020,2263,Carex michelii Host,,Carex,Cyperaceae,Poales,Magnoliopsida,Tracheophyta,1010020,1010020,1010020
1010030,2263,Carex microglochin Wahlenb.,Spitzen-Segge,Carex,Cyperaceae,Poales,Magnoliopsida,Tracheophyta,1010030,1010030,1010030
1010040,2263,Carex montana L.,Berg-Segge,Carex,Cyperaceae,Poales,Magnoliopsida,Tracheophyta,1010040,1010040,1010040
1010050,2263,Carex mucronata All.,Stachelspitzige Segge,Carex,Cyperaceae,Poales,Magnoliopsida,Tracheophyta,1010050,1010050,1010050
1010065,2263,Carex muricata L.,,Carex,Cyperaceae,Poales,Magnoliopsida,Tracheophyta,1010065,1010060,1010065
1010060,2263,Carex muricata aggr.,Stachel-Segge,Carex,Cyperaceae,Poales,Magnoliopsida,Tracheophyta,1010060,1010060,1010060
1010070,2263,Carex nigra (L.) Reichard,Braune Segge,Carex,Cyperaceae,Poales,Magnoliopsida,Tracheophyta,1010070,1010070,1010070
1010080,2263,Carex norvegica Retz.,Norweger Segge,Carex,Cyperaceae,Poales,Magnoliopsida,Tracheophyta,1010080,1010080,1010080
1010085,696,Carex norvegica Retz. subsp. norvegica,,Carex,Cyperaceae,Poales,Magnoliopsida,Tracheophyta,1010080,1010080,1010080
1010087,696,Carex norvegica subsp. pusteriana (Kalela) Chater,,Carex,Cyperaceae,Poales,Magnoliopsida,Tracheophyta,1010080,1010080,1010080
1010090,2263,Carex ornithopoda Willd.,Vogelfuss-Segge,Carex,Cyperaceae,Poales,Magnoliopsida,Tracheophyta,1010090,1010090,1010090
1010100,2263,Carex ornithopodioides Hausm.,Alpen-Vogelfuss-Segge,Carex,Cyperaceae,Poales,Magnoliopsida,Tracheophyta,1010100,1010100,1010100
1010110,2263,Carex otrubae Podp.,Hain-Segge,Carex,Cyperaceae,Poales,Magnoliopsida,Tracheophyta,1010110,1010110,1010110
1010120,2263,Carex pairae F. W. Schultz,Pairas Stachel-Segge,Carex,Cyperaceae,Poales,Magnoliopsida,Tracheophyta,1010120,1010060,1010120
1010130,2263,Carex pallescens L.,Bleiche Segge,Carex,Cyperaceae,Poales,Magnoliopsida,Tracheophyta,1010130,1010130,1010130
1075969,2263,Carex pallidula Harmaja,,Carex,Cyperaceae,Poales,Magnoliopsida,Tracheophyta,1075969,1075969,1075969
1010140,2263,Carex panicea L.,Hirsen-Segge,Carex,Cyperaceae,Poales,Magnoliopsida,Tracheophyta,1010140,1010140,1010140
1010150,2263,Carex paniculata L.,Rispen-Segge,Carex,Cyperaceae,Poales,Magnoliopsida,Tracheophyta,1010150,1010150,1010150
1010160,2263,Carex parviflora Host,Kleine Trauer-Segge,Carex,Cyperaceae,Poales,Magnoliopsida,Tracheophyta,1010160,1009320,1010160
1010170,2263,Carex pauciflora Lightf.,Wenigblütige Segge,Carex,Cyperaceae,Poales,Magnoliopsida,Tracheophyta,1010170,1010170,1010170
1010180,2263,Carex paupercula Michx.,Alpen-Schlamm-Segge,Carex,Cyperaceae,Poales,Magnoliopsida,Tracheophyta,1010180,1010180,1010180
1010190,2263,Carex pendula Huds.,Hänge-Segge,Carex,Cyperaceae,Poales,Magnoliopsida,Tracheophyta,1010190,1010190,1010190
1010191,696,Carex pendula Huds. subsp. pendula,,Carex,Cyperaceae,Poales,Magnoliopsida,Tracheophyta,1010190,1010190,1010190
1010195,696,Carex pendula subsp. agastachys (L. f.) Ljungstrand,,Carex,Cyperaceae,Poales,Magnoliopsida,Tracheophyta,1010190,1010190,1010190
1010200,2263,Carex pilosa Scop.,Wimper-Segge,Carex,Cyperaceae,Poales,Magnoliopsida,Tracheophyta,1010200,1010200,1010200
1010210,2263,Carex pilulifera L.,Pillen-Segge,Carex,Cyperaceae,Poales,Magnoliopsida,Tracheophyta,1010210,1010210,1010210
1010220,2263,Carex praecox Schreb.,Frühe Segge,Carex,Cyperaceae,Poales,Magnoliopsida,Tracheophyta,1010220,1010220,1010220
1010230,696,Carex praecox Schreb. subsp. praecox,,Carex,Cyperaceae,Poales,Magnoliopsida,Tracheophyta,1010220,1010220,1010220
1010240,696,Carex praecox subsp. intermedia (Čelak.) W. Schultze-Motel,,Carex,Cyperaceae,Poales,Magnoliopsida,Tracheophyta,1010220,1010220,1010220
1010250,2263,Carex pseudocyperus L.,Zypergras-Segge,Carex,Cyperaceae,Poales,Magnoliopsida,Tracheophyta,1010250,1010250,1010250
1010260,2263,Carex pulicaris L.,Floh-Segge,Carex,Cyperaceae,Poales,Magnoliopsida,Tracheophyta,1010260,1010260,1010260
1010270,2263,Carex punctata Gaudin,Punktierte Segge,Carex,Cyperaceae,Poales,Magnoliopsida,Tracheophyta,1010270,1010270,1010270
1010280,2263,Carex randalpina B. Walln.,,Carex,Cyperaceae,Poales,Magnoliopsida,Tracheophyta,1010280,1009270,1009270
1010290,2263,Carex remota L.,Lockerährige Segge,Carex,Cyperaceae,Poales,Magnoliopsida,Tracheophyta,1010290,1010290,1010290
1010300,2263,Carex repens Bellardi,,Carex,Cyperaceae,Poales,Magnoliopsida,Tracheophyta,1010300,1010300,1010300
1010310,2263,Carex riparia Curtis,Ufer-Segge,Carex,Cyperaceae,Poales,Magnoliopsida,Tracheophyta,1010310,1010310,1010310
1010320,2263,Carex rostrata Stokes,Schnabel-Segge,Carex,Cyperaceae,Poales,Magnoliopsida,Tracheophyta,1010320,1010320,1010320
1010330,2263,Carex rupestris All.,Felsen-Segge,Carex,Cyperaceae,Poales,Magnoliopsida,Tracheophyta,1010330,1010330,1010330
1010340,2263,Carex sempervirens Vill.,Immergrüne Segge,Carex,Cyperaceae,Poales,Magnoliopsida,Tracheophyta,1010340,1010340,1010340
1010350,2263,Carex spicata Huds.,Dichtährige Stachel-Segge,Carex,Cyperaceae,Poales,Magnoliopsida,Tracheophyta,1010350,1010060,1010350
1010360,2263,Carex stenophylla Wahlenb.,,Carex,Cyperaceae,Poales,Magnoliopsida,Tracheophyta,1010360,1010360,1010360
1010370,2263,Carex strigosa Huds.,Dünnährige Segge,Carex,Cyperaceae,Poales,Magnoliopsida,Tracheophyta,1010370,1010370,1010370
1010380,2263,Carex supina Wahlenb.,Niedrige Segge,Carex,Cyperaceae,Poales,Magnoliopsida,Tracheophyta,1010380,1010380,1010380
1010390,2263,Carex sylvatica Huds.,Wald-Segge,Carex,Cyperaceae,Poales,Magnoliopsida,Tracheophyta,1010390,1010390,1010390
1010400,2263,Carex tomentosa L.,Filz-Segge,Carex,Cyperaceae,Poales,Magnoliopsida,Tracheophyta,1010400,1010400,1010400
1010410,2263,Carex umbrosa Host,Schatten-Segge,Carex,Cyperaceae,Poales,Magnoliopsida,Tracheophyta,1010410,1010410,1010410
1010420,2263,Carex vaginata Tausch,Scheiden-Segge,Carex,Cyperaceae,Poales,Magnoliopsida,Tracheophyta,1010420,1010420,1010420
1010430,2263,Carex vesicaria L.,Blasen-Segge,Carex,Cyperaceae,Poales,Magnoliopsida,Tracheophyta,1010430,1010430,1010430
1010440,2263,Carex viridula Michx.,Oeders Gelbe Segge,Carex,Cyperaceae,Poales,Magnoliopsida,Tracheophyta,1010440,1009770,1010440
1010450,2263,Carex vulpina L.,Fuchs-Segge,Carex,Cyperaceae,Poales,Magnoliopsida,Tracheophyta,1010450,1010450,1010450
1010460,2263,Carex vulpinoidea Michx.,Falsche Fuchs-Segge,Carex,Cyperaceae,Poales,Magnoliopsida,Tracheophyta,1010460,1010460,1010460
1010480,2263,Carlina acanthifolia All.,,Carlina,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,1010480,1010480,1010480
1010490,2263,Carlina acaulis L.,,Carlina,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,1010490,1010490,1010490
1010500,696,Carlina acaulis L. subsp. acaulis,Gewöhnliche Silberdistel,Carlina,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,1010490,1010490,1010490
1010510,696,Carlina acaulis subsp. caulescens (Lam.) Schübl. & G. Martens,Silberdistel,Carlina,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,1010490,1010490,1010490
1010520,2263,Carlina biebersteinii Hornem.,Langblättrige Golddistel,Carlina,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,1010520,1010550,1010520
1010530,696,Carlina biebersteinii Hornem. subsp. biebersteinii,Langblättrige Golddistel,Carlina,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,1010520,1010550,1010520
1010540,696,Carlina biebersteinii subsp. brevibracteata (Andrae) K. Werner,Kurzschuppige Golddistel,Carlina,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,1010520,1010550,1010520
1010560,2263,Carlina vulgaris L.,Gewöhnliche Golddistel,Carlina,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,1010560,1010550,1010560
1010550,2263,Carlina vulgaris aggr.,Golddistel,Carlina,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,1010550,1010550,1010550
1010570,2263,Carpesium cernuum L.,Kragenblume,Carpesium,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,1010570,1010570,1010570
1010580,2263,Carpinus betulus L.,Hagebuche,Carpinus,Betulaceae,Fagales,Magnoliopsida,Tracheophyta,1010580,1010580,1010580
1010590,2263,Carthamus lanatus L.,Saflor,Carthamus,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,1010590,1010590,1010590
1010600,2263,Carthamus tinctorius L.,,Carthamus,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,1010600,1010600,1010600
1010610,2263,Carum carvi L.,Kümmel,Carum,Apiaceae,Apiales,Magnoliopsida,Tracheophyta,1010610,1010610,1010610
1010630,2263,Caryopteris ×clandonensis Simmonds,,Caryopteris,Lamiaceae,Lamiales,Magnoliopsida,Tracheophyta,1010630,1010630,1010630
1010640,2263,Castanea sativa Mill.,Edel-Kastanie,Castanea,Fagaceae,Fagales,Magnoliopsida,Tracheophyta,1010640,1010640,1010640
1010650,2263,Catabrosa aquatica (L.) P. Beauv.,Europäisches Quellgras,Catabrosa,Poaceae,Poales,Magnoliopsida,Tracheophyta,1010650,1010650,1010650
1010660,2263,Catalpa bignonioides Walter,Gewöhnlicher Trompetenbaum,Catalpa,Bignoniaceae,Lamiales,Magnoliopsida,Tracheophyta,1010660,1010660,1010660
1010680,2263,Catananche caerulea L.,,Catananche,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,1010680,1010680,1010680
1010690,2263,Catapodium marinum (L.) C. E. Hubb.,Niederliegendes Steifgras,Catapodium,Poaceae,Poales,Magnoliopsida,Tracheophyta,1010690,1010690,1010690
1010700,2263,Catapodium rigidum (L.) C. E. Hubb.,Steifgras,Catapodium,Poaceae,Poales,Magnoliopsida,Tracheophyta,1010700,1010700,1010700
1010710,2263,Caucalis platycarpos L.,Möhren-Haftdolde,Caucalis,Apiaceae,Apiales,Magnoliopsida,Tracheophyta,1010710,1010710,1010710
1010746,2263,Celastrus orbiculatus Thunb.,Rundblättriger Baumwürger,Celastrus,Celastraceae,Celastrales,Magnoliopsida,Tracheophyta,1010746,1010746,1010746
1010750,2263,Celtis australis L.,Zürgelbaum,Celtis,Cannabaceae,Rosales,Magnoliopsida,Tracheophyta,1010750,1010750,1010750
1010760,2263,Celtis occidentalis L.,Westlicher Zürgelbaum,Celtis,Cannabaceae,Rosales,Magnoliopsida,Tracheophyta,1010760,1010760,1010760
1010770,2263,Centaurea alpina L.,,Centaurea,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,1010770,1010770,1010770
1010780,2263,Centaurea calcitrapa L.,Stern-Flockenblume,Centaurea,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,1010780,1010780,1010780
1010790,2263,Centaurea cyanus L.,Kornblume,Centaurea,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,1010790,1010790,1010790
1010800,2263,Centaurea decipiens Thuill.,Täuschende Flockenblume,Centaurea,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,1010800,1010865,1010865
1010810,2263,Centaurea diffusa Lam.,Sparrige Flockenblume,Centaurea,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,1010810,1010810,1010810
1010820,2263,Centaurea jacea L.,Wiesen-Flockenblume,Centaurea,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,1010820,1010865,1010865
1010830,696,Centaurea jacea L. subsp. jacea,Gewöhnliche Wiesen-Flockenblume,Centaurea,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,1010820,1010865,1010865
1010865,2263,Centaurea jacea aggr.,Wiesen-Flockenblume,Centaurea,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,1010865,1010865,1010865
1010840,696,Centaurea jacea subsp. angustifolia Gremli,Schmalblättrige Wiesen-Flockenblume,Centaurea,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,1010820,1010865,1010865
1010850,696,Centaurea jacea subsp. gaudinii (Boiss. & Reut.) Gremli,Gaudins Wiesen-Flockenblume,Centaurea,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,1010820,1010865,1010865
1010890,2263,Centaurea montana L.,Berg-Flockenblume,Centaurea,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,1010890,1010890,1010890
1010900,2263,Centaurea nemoralis Jord.,Schwarze Flockenblume,Centaurea,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,1010900,1010865,1010865
1010910,2263,Centaurea nervosa Willd.,Federige Flockenblume,Centaurea,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,1010910,1010910,1010910
1010915,696,Centaurea nervosa Willd. subsp. nervosa,,Centaurea,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,1010910,1010910,1010910
1010920,2263,Centaurea nigra L.,,Centaurea,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,1010920,1010865,1010865
1010930,2263,Centaurea nigrescens Willd.,Schwärzliche Flockenblume,Centaurea,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,1010930,1010865,1010865
1010950,2263,Centaurea paniculata L.,,Centaurea,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,1010950,1010940,1010950
1010940,2263,Centaurea paniculata aggr.,,Centaurea,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,1010940,1010940,1010940
1010960,2263,Centaurea pseudophrygia C. A. Mey.,Perücken-Flockenblume,Centaurea,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,1010960,1010960,1010960
1010970,2263,Centaurea rhaetica Moritzi,Rätische Flockenblume,Centaurea,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,1010970,1010970,1010970
1010980,2263,Centaurea scabiosa L.,Skabiosen-Flockenblume,Centaurea,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,1010980,1010980,1010980
1010990,696,Centaurea scabiosa L. subsp. scabiosa,Gewöhnliche Skabiosen-Flockenblume,Centaurea,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,1010980,1010980,1010980
1011000,696,Centaurea scabiosa subsp. alpestris (Hegetschw.) Nyman,Alpen-Skabiosen-Flockenblume,Centaurea,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,1010980,1010980,1010980
1011010,696,Centaurea scabiosa subsp. grinensis (Reut.) Nyman,Grigna-Skabiosen-Flockenblume,Centaurea,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,1010980,1010980,1010980
1011030,2263,Centaurea solstitialis L.,Sonnenwend-Flockenblume,Centaurea,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,1011030,1011030,1011030
1011040,2263,Centaurea splendens L.,Glänzende Flockenblume,Centaurea,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,1011040,1011040,1011040
1011060,2263,Centaurea stoebe L.,Stoebe-Flockenblume,Centaurea,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,1011060,1010940,1011060
1011070,696,Centaurea stoebe L. subsp. stoebe,Rheinische Flockenblume,Centaurea,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,1011060,1010940,1011060
1011090,696,Centaurea stoebe subsp. australis (A. Kern.) Greuter,Kleinköpfige Flockenblume,Centaurea,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,1011060,1010940,1011060
1011110,2263,Centaurea triumfettii All.,Trionfettis Flockenblume,Centaurea,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,1011110,1011110,1011110
1011120,2263,Centaurea uniflora Turra,,Centaurea,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,1011120,1011120,1011120
1011130,2263,Centaurea valesiaca (DC.) Jord.,Walliser Flockenblume,Centaurea,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,1011130,1010940,1011130
1011140,2263,Centaurium erythraea Rafn,Echtes Tausendgüldenkraut,Centaurium,Gentianaceae,Gentianales,Magnoliopsida,Tracheophyta,1011140,1011140,1011140
1011150,2263,Centaurium pulchellum (Sw.) Druce,Kleines Tausendgüldenkraut,Centaurium,Gentianaceae,Gentianales,Magnoliopsida,Tracheophyta,1011150,1011150,1011150
1011160,2263,Centranthus angustifolius (Mill.) DC.,Schmalblättrige Spornblume,Centranthus,Caprifoliaceae,Dipsacales,Magnoliopsida,Tracheophyta,1011160,1011160,1011160
1011170,2263,Centranthus calcitrapae (L.) Dufr.,,Centranthus,Caprifoliaceae,Dipsacales,Magnoliopsida,Tracheophyta,1011170,1011170,1011170
1011180,2263,Centranthus ruber (L.) DC.,Rote Spornblume,Centranthus,Caprifoliaceae,Dipsacales,Magnoliopsida,Tracheophyta,1011180,1011180,1011180
1011190,2263,Cephalanthera damasonium (Mill.) Druce,Weisses Waldvögelein,Cephalanthera,Orchidaceae,Asparagales,Magnoliopsida,Tracheophyta,1011190,1011190,1011190
1011195,2263,Cephalanthera damasonium × longifolia,,Cephalanthera,Orchidaceae,Asparagales,Magnoliopsida,Tracheophyta,1011195,1011195,1011195
1011200,2263,Cephalanthera longifolia (L.) Fritsch,Langblättriges Waldvögelein,Cephalanthera,Orchidaceae,Asparagales,Magnoliopsida,Tracheophyta,1011200,1011200,1011200
1011205,2263,Cephalanthera longifolia × rubra,,Cephalanthera,Orchidaceae,Asparagales,Magnoliopsida,Tracheophyta,1011205,1011205,1011205
1011210,2263,Cephalanthera rubra (L.) Rich.,Rotes Waldvögelein,Cephalanthera,Orchidaceae,Asparagales,Magnoliopsida,Tracheophyta,1011210,1011210,1011210
1011220,2263,Cephalaria alpina (L.) Roem. & Schult.,Alpen-Schuppenkopf,Cephalaria,Caprifoliaceae,Dipsacales,Magnoliopsida,Tracheophyta,1011220,1011220,1011220
1011230,2263,Cephalaria gigantea (Ledeb.) Bobrov,Riesen-Schuppenkopf,Cephalaria,Caprifoliaceae,Dipsacales,Magnoliopsida,Tracheophyta,1011230,1011230,1011230
1011250,2263,Cerastium alpinum L.,Alpen-Hornkraut,Cerastium,Caryophyllaceae,Caryophyllales,Magnoliopsida,Tracheophyta,1011250,1011250,1011250
1011270,2263,Cerastium arvense L.,Acker-Hornkraut,Cerastium,Caryophyllaceae,Caryophyllales,Magnoliopsida,Tracheophyta,1011270,1011270,1011270
1011280,696,Cerastium arvense L. subsp. arvense,Gewöhnliches Acker-Hornkraut,Cerastium,Caryophyllaceae,Caryophyllales,Magnoliopsida,Tracheophyta,1011270,1011270,1011270
1011300,696,Cerastium arvense subsp. strictum (W. D. J. Koch) Schinz & R. Keller,Aufrechtes Acker-Hornkraut,Cerastium,Caryophyllaceae,Caryophyllales,Magnoliopsida,Tracheophyta,1011270,1011270,1011270
1011310,696,Cerastium arvense subsp. suffruticosum (L.) Ces.,Halbstrauchiges Acker-Hornkraut,Cerastium,Caryophyllaceae,Caryophyllales,Magnoliopsida,Tracheophyta,1011270,1011270,1011270
1011320,2263,Cerastium austroalpinum Kunz,Südalpines Hornkraut,Cerastium,Caryophyllaceae,Caryophyllales,Magnoliopsida,Tracheophyta,1011320,1011320,1011320
1011330,2263,Cerastium brachypetalum Pers.,Kleinblütiges Hornkraut,Cerastium,Caryophyllaceae,Caryophyllales,Magnoliopsida,Tracheophyta,1011330,1011330,1011330
1011340,696,Cerastium brachypetalum Pers. subsp. brachypetalum,Gewöhnliches Kleinblütiges Hornkraut,Cerastium,Caryophyllaceae,Caryophyllales,Magnoliopsida,Tracheophyta,1011330,1011330,1011330
1011360,696,Cerastium brachypetalum subsp. tenoreanum (Ser.) Soó,Tenores Kleinblütiges Hornkraut,Cerastium,Caryophyllaceae,Caryophyllales,Magnoliopsida,Tracheophyta,1011330,1011330,1011330
1011370,2263,Cerastium cerastoides (L.) Britton,Dreigriffliges Hornkraut,Cerastium,Caryophyllaceae,Caryophyllales,Magnoliopsida,Tracheophyta,1011370,1011370,1011370
1011380,2263,Cerastium dubium (Bastard) Guépin,Klebriges Hornkraut,Cerastium,Caryophyllaceae,Caryophyllales,Magnoliopsida,Tracheophyta,1011380,1011380,1011380
1011390,2263,Cerastium fontanum Baumg.,Gemeines Hornkraut,Cerastium,Caryophyllaceae,Caryophyllales,Magnoliopsida,Tracheophyta,1011390,1011390,1011390
1011400,696,Cerastium fontanum Baumg. subsp. fontanum,Quell-Hornkraut,Cerastium,Caryophyllaceae,Caryophyllales,Magnoliopsida,Tracheophyta,1011390,1011390,1011390
1011410,696,Cerastium fontanum subsp. lucorum (Schur) Soó,Hain-Hornkraut,Cerastium,Caryophyllaceae,Caryophyllales,Magnoliopsida,Tracheophyta,1011390,1011390,1011390
1011420,696,Cerastium fontanum subsp. vulgare (Hartm.) Greuter & Burdet,Gewöhnliches Hornkraut,Cerastium,Caryophyllaceae,Caryophyllales,Magnoliopsida,Tracheophyta,1011390,1011390,1011390
1011430,2263,Cerastium glomeratum Thuill.,Knäuel-Hornkraut,Cerastium,Caryophyllaceae,Caryophyllales,Magnoliopsida,Tracheophyta,1011430,1011430,1011430
1011440,2263,Cerastium glutinosum Fr.,Blasses Hornkraut,Cerastium,Caryophyllaceae,Caryophyllales,Magnoliopsida,Tracheophyta,1011440,1011490,1011490
1011450,2263,Cerastium latifolium L.,Breitblättriges Hornkraut,Cerastium,Caryophyllaceae,Caryophyllales,Magnoliopsida,Tracheophyta,1011450,1011450,1011450
1011460,2263,Cerastium ligusticum Viv.,Ligurisches Hornkraut,Cerastium,Caryophyllaceae,Caryophyllales,Magnoliopsida,Tracheophyta,1011460,1011460,1011460
1011461,696,Cerastium ligusticum Viv. subsp. ligusticum,,Cerastium,Caryophyllaceae,Caryophyllales,Magnoliopsida,Tracheophyta,1011460,1011460,1011460
1011470,2263,Cerastium lineare All.,,Cerastium,Caryophyllaceae,Caryophyllales,Magnoliopsida,Tracheophyta,1011470,1011470,1011470
1011480,2263,Cerastium pedunculatum Gaudin,Langstieliges Hornkraut,Cerastium,Caryophyllaceae,Caryophyllales,Magnoliopsida,Tracheophyta,1011480,1011480,1011480
1011500,2263,Cerastium pumilum Curtis,Niedriges Hornkraut,Cerastium,Caryophyllaceae,Caryophyllales,Magnoliopsida,Tracheophyta,1011500,1011490,1011490
1011490,2263,Cerastium pumilum aggr.,Niedriges Hornkraut,Cerastium,Caryophyllaceae,Caryophyllales,Magnoliopsida,Tracheophyta,1011490,1011490,1011490
1011510,2263,Cerastium semidecandrum L.,Sand-Hornkraut,Cerastium,Caryophyllaceae,Caryophyllales,Magnoliopsida,Tracheophyta,1011510,1011510,1011510
